serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed
AAG6AATH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005421005189418793,,2019-06-01,
AAG6AV4H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007688741316087544,,2019-03-01,
AAG6AWTH,1,0,,2024-07-08,,Missed,0,0,0,0,1,0,0.06944107264280319,,2019-03-28,
AAG6AX6H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010010463884100318,,2019-03-28,
AAG6B4HH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008583945455029607,,2019-03-28,
AAG6B5KH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000827646057587117,,2019-03-28,
AAG6DT9H,1,0,,2019-04-25,,Missed,0,0,0,0,1,0,0.0005011566099710763,,2019-03-01,
AAG6DVEH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.012049022130668163,,2019-03-01,
AAG6DXTH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.004492178559303284,,2019-01-05,
AAG6E2HH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007895902381278574,,2019-03-28,
AAG6E60H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009634359157644212,,2019-03-01,
AAG6E7EH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007071730797179043,,2019-03-28,
AAG6E7RH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016563727986067533,,2019-03-02,
AAG6ESPH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000501462200190872,,2019-01-05,
AAG6EVRH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007666959427297115,,2019-01-05,
AAG6EX3H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00071902439231053,,2019-01-05,
AAG6GM1H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000640248937997967,,2019-03-28,
AAG6H25H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013773810351267457,,2019-03-01,
AAG6HG0H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009627421386539936,,2019-03-01,
AAG6HSEH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004363884509075433,,2019-03-02,
AAG6HYXH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.005358292255550623,,2019-03-02,
AAG6J1MH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007518213242292404,,2019-01-05,
AAG6J1TH,1,0,,2025-10-07,,Missed,0,0,0,0,1,0,0.09155391901731491,,2019-03-01,
AAG6J2DH,1,0,,2024-01-03,,Missed,0,0,0,0,1,0,0.020909253507852554,,2019-03-28,
AAG6J2KH,1,0,,2023-10-19,,Missed,0,0,0,0,1,0,0.14712683856487274,,2019-01-05,
AAG6KJ6H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016939677298069,,2019-03-28,
AAG6KJPH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006644257227890193,,2019-03-28,
AAG6KTJH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000457247719168663,,2019-03-02,
AAG6KTRH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009072207612916827,,2019-01-05,
AAG6KUAH,0,1,2026-01-25,,,Censored Early,0,0,1,1,0,0,0.332501620054245,0.332501620054245,2019-01-05,2577.0
AAG6KUJH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007820427999831736,,2019-03-01,
AAG6KV6H,1,0,,2021-11-27,,Missed,0,0,0,0,1,0,0.013777599669992924,,2019-03-01,
AAG6L88H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006020728615112603,,2019-03-28,
AAG6L8VH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.11654015630483627,,2019-03-28,
AAG6LD7H,1,0,,2025-06-16,,Missed,0,0,0,0,1,0,0.024168983101844788,,2019-03-01,
AAG6LDTH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009620407363399863,,2019-03-28,
AAG6LEHH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010349241783842444,,2019-03-01,
AAG6LEJH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008589840144850314,,2019-03-01,
AAG6LG9H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007907403632998466,,2019-01-05,
AAG6LTSH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.004666945431381464,,2019-03-01,
AAG6M3BH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013615257339552045,,2019-03-02,
AAG6M8TH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006235098699107766,,2019-01-05,
AAG6MABH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009649042040109634,,2019-05-04,
AAG6NEEH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006714749033562839,,2019-03-28,
AAG6NP0H,1,1,2024-03-04,2024-09-22,202.0,Early,0,1,0,1,0,0,0.4609392583370209,0.34798142313957214,2019-03-01,1830.0
AAG6NPRH,1,1,2026-03-12,2026-03-12,0.0,On time,1,0,0,0,0,0,0.49853989481925964,0.49853989481925964,2019-03-01,2568.0
AAG6NRBH,1,0,,2024-07-11,,Missed,0,0,0,0,1,0,0.21111580729484558,,2019-03-28,
AAG6NRZH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0017337441677227616,,2019-03-28,
AAG6NS8H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.10267914086580276,,2019-03-28,
AAG6NSKH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.05928764492273331,,2019-01-05,
AAG6NVKH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009956150315701962,,2019-01-05,
AAG6NW3H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004933660384267569,,2019-06-01,
AAG6P40H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005468270974233747,,2019-01-05,
AAG6P42H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005216583958826959,,2019-03-01,
AAG6P4EH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000625789980404079,,2019-03-28,
AAG6P9AH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005077674868516624,,2019-03-01,
AAG6PWBH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0003356699598953128,,2019-03-02,
AAG6PY2H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006232804735191166,,2019-01-05,
AAG6PYLH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00041816040175035596,,2019-06-01,
AAG6R0AH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00097854679916054,,2019-06-01,
AAG6R2RH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010549824219197035,,2019-03-01,
AAG6R32H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.003269398817792535,,2019-03-01,
AAG6R48H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006853358936496079,,2019-03-28,
AAG6R8UH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005885708960704505,,2019-03-28,
AAG6T4ZH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0015658971387892962,,2019-03-28,
AAG6T52H,1,0,,2023-06-10,,Missed,0,0,0,0,1,0,0.000663320766761899,,2019-06-01,
AAG6T55H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011595124378800392,,2019-06-01,
AAG6T5JH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011445214040577412,,2019-05-16,
AAG6T7LH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0015109365340322256,,2019-03-01,
AAG6T9NH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006897880230098963,,2019-06-01,
AAG6TA8H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006253994652070105,,2019-01-05,
AAG6TAHH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0038128739688545465,,2019-06-01,
AAG6TAKH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016678934916853905,,2019-06-01,
AAG6TBBH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012674641329795122,,2019-03-28,
AAG6TBJH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0015079531585797668,,2019-01-05,
AAG6THHH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010654584039002657,,2019-06-01,
AAG6THJH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009523686603643,,2019-06-01,
AAG6THLH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005680274334736168,,2019-05-04,
AAG6TRKH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008660379098728299,,2019-05-04,
AAG6TS8H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.031101355329155922,,2019-06-01,
AAG6TSUH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008889628807082772,,2019-03-28,
AAG6TT1H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012757768854498863,,2019-05-16,
AAG6TT9H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005873453337699175,,2019-03-28,
AAG6TTNH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014399051433429122,,2019-01-05,
AAG6TUVH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0018729700241237879,,2019-06-01,
AAG6TVPH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011573166120797396,,2019-03-28,
AAG6TY4H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.005393095780164003,,2019-06-01,
AAG6U5AH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011065122671425343,,2019-03-01,
AAG6UKNH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005441447719931602,,2019-03-28,
AAG6UMGH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007076119654811919,,2019-01-05,
AAG6UMJH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007106903940439224,,2019-01-05,
AAG6UNKH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.08624903857707977,,2019-06-01,
AAG6US4H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001213163137435913,,2019-03-01,
AAG6UT0H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007373993867076933,,2019-06-01,
AAG6UU8H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.03514649346470833,,2019-01-05,
AAG6UZTH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011208917712792754,,2019-03-28,
AAG6V1MH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0021624022629112005,,2019-03-28,
AAG6V71H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009282335522584617,,2019-03-01,
AAG6V7DH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011134980013594031,,2019-03-01,
AAG6V7VH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008537698304280639,,2019-03-01,
AAG6VHXH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005383108509704471,,2019-06-01,
AAG6VJKH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001829127548262477,,2019-03-28,
AAG6VM8H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008397054625675082,,2019-03-28,
AAG6VMBH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009653703891672194,,2019-03-01,
AAG6VMGH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001129085198044777,,2019-03-01,
AAG6X6JH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005234834970906377,,2019-03-28,
AAG6XU7H,1,1,2020-04-18,2020-05-23,35.0,Early,0,1,0,1,0,0,0.5208885669708252,0.36841967701911926,2019-05-04,350.0
AAG6XWGH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005848132423125207,,2019-03-01,
AAG6XWJH,1,0,,2025-04-04,,Missed,0,0,0,0,1,0,0.1452227234840393,,2019-03-28,
AAG6XXWH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008004637784324586,,2019-01-05,
AAG6XYBH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000874785240739584,,2019-06-01,
AAG6XYNH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0015924613690003753,,2019-06-01,
AAG6XZ6H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005783047527074814,,2019-03-28,
AAG6XZNH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007374190608970821,,2019-06-01,
AAG6Y0GH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00500908587127924,,2019-03-01,
AAG6Y0KH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006710785673931241,,2019-01-05,
AAG6Y1BH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006572804995812476,,2019-03-02,
AAG6Y3LH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013051206478849053,,2019-03-28,
AAG6Y3UH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009484613547101617,,2019-06-01,
AAG6Y41H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005754631711170077,,2019-01-05,
AAG6Y46H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001017943723127246,,2019-06-01,
AAG6YZ1H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008538934052921832,,2019-03-28,
AAG6YZ9H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006106315995566547,,2019-01-05,
AAG6Z0DH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004894048906862736,,2019-01-05,
AAG6Z17H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005054597277194262,,2019-06-01,
AAG6Z1MH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005813711904920638,,2019-03-01,
AAG6Z1XH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004379547608550638,,2019-03-01,
AAG6Z2DH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011426324490457773,,2019-03-01,
AAG6Z2RH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006068386719562113,,2019-06-01,
AAG6Z42H,1,0,,2024-11-24,,Missed,0,0,0,0,1,0,0.02955881506204605,,2019-01-05,
AAG6Z4VH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0015022833831608295,,2019-03-01,
AAG6Z53H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001218983088620007,,2019-05-16,
AAG6ZJ9H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000574129109736532,,2019-03-01,
AAG705GH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006336916703730822,,2019-03-01,
AAG7078H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.015257180668413639,,2019-05-04,
AAG70HDH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001042956137098372,,2019-01-05,
AAG70JEH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.020311012864112854,,2019-06-01,
AAG70U9H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.005288683343678713,,2019-01-05,
AAG73ZWH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010442297207191586,,2019-01-05,
AAG73ZZH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.006998044438660145,,2019-03-28,
AAG740EH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010804865742102265,,2019-01-05,
AAG740NH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00047704100143164396,,2019-06-01,
AAG740WH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00059505645185709,,2019-03-01,
AAG740YH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010364791378378868,,2019-03-28,
AAG741PH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007794181001372635,,2019-03-28,
AAG742EH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0015273294411599636,,2019-03-28,
AAG742JH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.016558224335312843,,2019-06-01,
AAG742WH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009942993056029081,,2019-01-05,
AAG7431H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004526818811427802,,2019-01-05,
AAG743EH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009750652243383229,,2019-06-01,
AAG743UH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001225711079314351,,2019-01-05,
AAG743VH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00864390004426241,,2019-01-05,
AAG7454H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006699181394651532,,2019-03-28,
AAG74DKH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005880909156985581,,2019-05-04,
AAG74EAH,1,1,2023-06-15,2025-07-27,773.0,Early,0,1,0,1,0,0,0.5203093886375427,0.33105331659317017,2019-05-04,1503.0
AAG74EBH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001231588190421462,,2019-03-28,
AAG74EYH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010791914537549019,,2019-06-01,
AAG74EZH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005130668869242072,,2019-06-01,
AAG74VHH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0015397502575069666,,2019-03-01,
AAG74WRH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012450229842215776,,2019-06-01,
AAG76HYH,1,1,2021-08-31,2021-09-29,29.0,On time,1,0,0,0,0,0,0.5199123024940491,0.34983453154563904,2019-03-02,913.0
AAG77A5H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004315354162827134,,2019-06-01,
AAG799NH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00033771127345971763,,2019-03-02,
AAG79B0H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008968513575382531,,2019-03-28,
AAG7A8EH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009617108153179288,,2019-06-01,
AAG7A9KH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007527414127252996,,2019-01-05,
AAG7ADMH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011916374787688255,,2019-05-16,
AAG7AGWH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007249957416206598,,2019-05-04,
AAG7AHMH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00041306004277430475,,2019-06-01,
AAG7BP3H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009672905434854329,,2019-06-01,
AAG7BPKH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006843960145488381,,2019-06-01,
AAG7BRGH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006849901401437819,,2019-01-05,
AAG7BS8H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007342894095927477,,2019-03-01,
AAG7BWAH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006379009573720396,,2019-03-28,
AAG7D1SH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0015766016440466046,,2019-06-01,
AAG7D29H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011290900874882936,,2019-03-28,
AAG7D2PH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004367877554614097,,2019-06-01,
AAG7D48H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011221973691135645,,2019-06-01,
AAG7D4DH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012698807986453176,,2019-03-01,
AAG7D85H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.03543626144528389,,2019-06-01,
AAG7DPYH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.004964421037584543,,2019-03-01,
AAG7DRDH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004085606196895242,,2019-03-01,
AAG7DS9H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.016416648402810097,,2019-03-01,
AAG7DW0H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008874150807969272,,2019-05-04,
AAG7E1MH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000976631767116487,,2019-03-01,
AAG7E1PH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006425020983442664,,2019-01-05,
AAG7E2HH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004347019421402365,,2019-03-02,
AAG7LG4H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010665353620424867,,2019-03-01,
AAG7LG7H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012616303283721209,,2019-05-16,
AAG7LHYH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001060662092640996,,2019-03-28,
AAG7LNAH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005100748385302722,,2019-06-01,
AAG7LSWH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006369271432049572,,2019-01-05,
AAG7LTHH,1,0,,2024-07-29,,Missed,0,0,0,0,1,0,0.09475555270910263,,2019-03-28,
AAG7LZEH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010886510135605931,,2019-03-02,
AAG7M25H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010471416171640158,,2019-06-01,
AAG7M3NH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012046139454469085,,2019-06-01,
AAG7M3TH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00124957668595016,,2019-03-28,
AAG7MMDH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011896707583218813,,2019-05-16,
AAG7MP8H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007187732844613492,,2019-06-01,
AAG7MULH,1,1,2026-02-13,2026-03-13,28.0,On time,1,0,0,0,0,0,0.4950728714466095,0.40571150183677673,2019-03-02,2540.0
AAG7MUNH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.020020846277475357,,2019-06-01,
AAG7MVMH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006204876699484885,,2019-03-02,
AAG7N3ZH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008428028668276966,,2019-03-28,
AAG7N5WH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011353857116773725,,2019-03-28,
AAG7N62H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004990603192709386,,2019-06-01,
AAG7N63H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006059887818992138,,2019-03-28,
AAG7N6MH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009750057361088693,,2019-05-04,
AAG7PPHH,1,0,,2025-10-28,,Missed,0,0,0,0,1,0,0.01914341188967228,,2019-03-02,
AAG7R02H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0034858202561736107,,2019-06-01,
AAG7R5VH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005082822171971202,,2019-06-01,
AAG7R93H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013296289835125208,,2019-06-01,
AAG7RA1H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010600968962535262,,2019-01-05,
AAG7RAMH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.006133992224931717,,2019-03-02,
AAG7RBDH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008854605839587748,,2019-05-04,
AAG90D8H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000717062153853476,,2019-05-04,
AAG9VK6H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008567908662371337,,2019-03-02,
AAGA4YNH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009736615465953946,,2019-06-01,
AAGA7W1H,1,0,,2023-04-11,,Missed,0,0,0,0,1,0,0.08772924542427063,,2019-03-01,
AAGA9E3H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000862382585182786,,2019-05-04,
AAGH3VWH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.003555248025804758,,2019-05-27,
AAGMU4TH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008812887244857848,,2019-05-04,
AAGN9D2H,1,0,,2023-09-17,,Missed,0,0,0,0,1,0,0.0006372376810759306,,2019-05-04,
AAGP62KH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002021550899371505,,2019-06-01,
AAGUS87H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014628098579123616,,2019-08-14,
AAGVX4UH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00043694875785149634,,2019-05-04,
AAGWTB0H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.08066169172525406,,2019-06-01,
AAGXDBZH,0,1,2023-12-16,,,Censored Early,0,0,1,1,0,0,0.37572699785232544,0.37572699785232544,2019-05-16,1675.0
AAGXLP2H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013090257998555899,,2019-06-01,
AAGXMJSH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008078538812696934,,2019-05-04,
AAGXU8YH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011548084439709783,,2019-05-16,
AAGXUBRH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008675373392179608,,2019-05-04,
AAGXV97H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013663234421983361,,2024-03-13,
AAGXW8VH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0023862181697040796,,2019-08-14,
AAGXWUWH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007885255035944283,,2019-05-04,
AAGXY3MH,1,0,,2025-04-09,,Missed,0,0,0,0,1,0,0.0160978976637125,,2019-05-16,
AAH22T7H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.07533387839794159,,2019-05-04,
AAH4NTGH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008354540332220495,,2019-05-04,
AAH6DU2H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.17395861446857452,,2019-08-14,
AAH78SAH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006858037086203694,,2019-05-04,
AAH7HJSH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007092012092471123,,2019-05-04,
AAH7HKHH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0020040981471538544,,2019-05-04,
AAH7HNDH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000784431176725775,,2019-05-04,
AAH7X19H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006781985284760594,,2019-05-04,
AAH86SEH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006697923527099192,,2019-05-04,
AAH8BLDH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0019629753660410643,,2019-05-04,
AAH8HPVH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.07302220165729523,,2019-05-04,
AAH8LPUH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009417034452781081,,2019-05-04,
